prompt,summary
A convoy transported a batch of disaster relief supplies. It was originally planned to travel 60 kilometers per hour and arrive at the disaster area in 7.5 hours. It actually arrived at the disaster area 1.5 hours earlier. How many kilometers per hour did it actually travel?,"var1 = [find](original speed of convoy) # 60, var2 = [find](original travel time) # 7.5, var3 = [multiply](var1, var2) # 60 * 7.5 = 450, var4 = [find](actual travel time) # 6, var5 = [divide](var3, var4) # 450 / 6 = 75, [return](var5) # 75"
"The sports team has 17 people, and the chorus team has 45 people. The number of dance teams is 4 less than the total number of sports teams and chorus teams. How many people are in the dance team?","var1 = [find](number of people in sports team) #17, var2 = [find](number of people in chorus team) #45, var3 = [add](var1, var2) # 17 + 45 = 62, var4 = [find](difference of dance teams from total of sports and chorus teams) #4, var5 = [subtract](var3, var4) # 62 - 4 = 58, [return](var5) # 58"
"The pig farm raised 480 pigs last year, and this year it raised 15% more than last year. How many more pigs are raised this year than last year?","var1 = [find](number of pigs raised last year) #480, var2 = [find](percentage increase) #15%, var3 = [multiply](var1, var2) # (480 * 15%) = 72, var4 = [add](var1, var3) # 480 + 72 = 552, var5 = [subtract](var4, var1) # 552 - 480 = 72, [return](var5) # 72"
"Tingting has 30 yuan, 15.6 yuan is used to buy books, and 8.8 yuan is used to buy pens. How much money do you have left?","var1 = [find](Money Tingting has) #30, var2 = [find](cost of books) #15.6, var3 = [subtract](var1, var2) # 30 - 15.6 = 14.4, var4 = [find](cost of pens) #8.8, var5 = [subtract](var3, var4) # 14.4 - 8.8 = 5.6, [return](var5) # 5.6"
"A transport team needs to transport 331.63 tons of grain, 76.63 tons on the first day, and the remaining two days are finished. How many tons are transported on average per day?","var1 = [find](total tons of grain to be transported) #331.63, var2 = [find](tons transported on first day) #76.63, var3 = [subtract](var1, var2) # 331.63 - 76.63 = 255, var4 = [find](number of remaining days) #2, var5 = [divide](var3, var4) # 255 / 2 = 127.5, [return](var5) # 127.5"
"The engineering team will build a 126km long highway. Team A and Team B will construct the road from opposite ends at the same time, and the road will be repaired in 14 days, and Team A will repair 4km every day. How many kilometers does Team B repair every day?","var1 = [find](total length of highway) #126, var2 = [find](length of highway Team A repairs every day) #4, var3 = [find](number of days for repairing the road) #14, var4 = [subtract](var1, var2*var3) # 126 - 4*14 = 70, var5 = [divide](var4, var3) # 70 / 14 = 5, [return](var5) # 5"
"Xiao Ming bought 3 small footballs at the store and paid 20 yuan, and got 1.85 yuan back. How much is each football?","var1 = [find](total cost) #20, var2 = [find](change received) #1.85, var3 = [subtract](var1, var2) # 20 - 1.85 = 18.15, var4 = [find](number of footballs) #3, var5 = [divide](var3, var4) # 18.15 / 3 = 6.05, [return](var5) # 6.05"
"There are 16 students in Class 1 of the third grade who ordered ""I Love Science"", and 20 students who ordered ""The King of Stories"", and 7 of them ordered these two books. How many people in class one of the third grade ordered these two kinds of books?","var1 = [find](number of students who ordered ""I Love Science"") #16, var2 = [find](number of students who ordered ""The King of Stories"") #20, var3 = [find](number of students who ordered both books) #7, var4 = [add](var1, var2) # 16 + 20 = 36, var5 = [subtract](var4, var3) # 36 - 7 = 29, [return](var5) #29"
"The school launched a book donation activity. The third grade donated 1025 books, 55 books in a pack, and 17 packs. How many books are left?","var1 = [find](number of books donated by third grade) #1025, var2 = [find](number of books in a pack) #55, var3 = [find](number of packs donated) #17, var4 = [multiply](var2, var3) # 55 * 17 = 935, var5 = [subtract](var1,var4) # 1025 - 935 = 90, [return](var5) # 90"
"After the price of a coat is reduced by 20%, the price is 96 yuan. How much is the original price of this coat?","var1 = [find](reduced price of coat) #96, var2 = [find](percentage reduction) #20, var3 = [divide](var2, 100) # 20 / 100 = 0.2, var4 = [subtract](1, var3) # 1 - 0.2 = 0.8, var5 = [divide](var1, var4) # 96 / 0.8 = 120, [return](var5) # 120"
"The battery factory has produced 4800 batteries, every 12 batteries are packed in a box, and every 8 boxes are packed in a box. How many boxes can this batch of batteries hold in total?","var1 = [find](number of batteries produced) #4800, var2 = [find](number of batteries in one box) #12, var3 = [divide](var1, var2) # 4800 / 12 = 400, var4 = [find](number of boxes in one bigger box) #8, var5 = [divide](var3, var4) # 400 / 8 = 50, [return](var5) # 50"
"Uncle Wang’s total salary last month was 5,180 yuan. According to regulations, the part exceeding 3,500 yuan has to pay 5% personal income tax. How much personal income tax should Uncle Wang pay last month?","var1 = [find](total salary of Uncle Wang) # 5,180, var2 = [find](threshold for personal income tax) # 3,500, var3 = [subtract](var1, var2) # 5,180 - 3,500 = 1,680, var4 = [find](tax rate) # 0.05, var5 = [multiply](var3, var4) # 1,680 * 0.05 = 84, [return](var5) # 84"
"A bucket of pure water is 18 liters, which is just enough for four people in Xiaohua's family to drink for three days. How many liters of water does the average person drink per day?","var1 = [find](total volume of water in bucket) #18, var2 = [find](number of people in Xiaohua's family) #4, var3 = [find](number of days total water lasts) #3, var4 = [multiply](var2, var3) # 4 * 3 = 12, var5 = [divide](var1, var4) # 18 / 12 = 1.5, [return](var5) # 1.5"
"Aunt Wang is going to sew 320 pieces of cotton padded clothes for the people in the disaster area to spend the winter. 140 pieces have been sewn, and the rest will be finished within 4 days. How many coats do you sew on average every day?","var1 = [find](total number of cotton padded clothes) #320, var2 = [find](number of cotton padded clothes sewn) #140, var3 = [subtract](var1, var2) # 320 - 140 = 180, var4 = [find](number of days to finish rest) #4, var5 = [divide](var3, var4) # 180 / 4 = 45, [return](var5) # 45"
"On one side of a 24-kilometer-long road, a total of 4,300 poplar trees and 3,020 willow trees were planted. How many trees are planted per kilometer on average?","var1 = [find](total number of poplar trees) #4,300, var2 = [find](total number of willow trees) #3,020, var3 = [add](var1, var2) # 4,300 + 3,020 = 7,320, var4 = [find](length of road in kilometers) #24, var5 = [divide](var3, var4) # 7,320 / 24 = 305, [return](var5) # 305"
"Buy 5 identical basketballs, pay 500 yuan, get back 45 yuan. How much is each basketball?","var1 = [find](total cost) #500, var2 = [find](amount received back) #45, var3 = [subtract](var1, var2) # 500 - 45 = 455, var4 = [find](number of basketballs) #5, var5 = [divide](var3, var4) # 455 / 5 = 91, [return](var5) # 91"
"Limin Fruit Shop shipped 500 kilograms of peaches and sold 15 baskets, with an average of 20 kilograms per basket. How many kilograms of peaches are left?","var1 = [find](total weight of peaches shipped) #500, var2 = [find](number of baskets sold) #15, var3 = [find](average weight per basket) #20, var4 = [multiply](var2, var3) # 15 * 20 = 300, var5 = [subtract](var1, var4) # 500 - 300 = 200, [return](var5) # 200"
"The cafeteria has 260 kilograms of flour and 6 bags of rice, each bag is 25 kilograms. How many kilograms more flour than rice?","var1 = [find](amount of flour) #260, var2 = [find](number of bags of rice) #6, var3 = [find](weight per bag of rice) #25, var4 = [multiply](var2, var3) # 6 * 25 = 150, var5 = [subtract](var1, var4) # 260 - 150 = 110, [return](var5) # 110"
"Two cars, A and B, drive towards each other at the same time from places A and B, which are 255 kilometers apart. The speed of car A is 45 km/h, and the speed of car B is 40 km/h. How many hours later will they meet?","var1 = [find](distance between places A and B) #255, var2 = [find](speed of car A) #45, var3 = [find](speed of car B) #40, var4 = [add](var2, var3) # 45 + 40 = 85, var5 = [divide](var1, var4) # 255 / 85 = 3, [return](var5) # 3"
"The school bought 4 computers and spent 12,200 yuan. The school wants to buy 3 more computers like this. How much money does it need to prepare?","var1 = [find](number of computers bought) #4, var2 = [find](money spent) #12200, var3 = [divide](var2, var1) # 12200 / 4 = 3050, var4 = [find](number of additional computers needed) #3, var5 = [multiply](var3, var4) # 3050 * 3 = 9150, [return](var5) # 9150"
"The wholesale price of a newspaper is 1.8 yuan, and the retail price is 2.5 yuan. Aunt Wang earned 56 yuan by selling newspapers on Sunday. How many newspapers did she sell?","var1 = [find](wholesale price of newspaper) #1.8, var2 = [find](retail price of newspaper) #2.5, var3 = [subtract](var2, var1) # 2.5 - 1.8 = 0.7, var4 = [find](amount earned by Aunt Wang) #56, var5 = [divide](var4, var3) # 56 / 0.7 = 80, [return](var5) # 80"
"The students of Hope Primary School donated to the earthquake-stricken areas, with an average donation of 98 yuan per class. There are 6 grades in the school, and each grade has 3 classes. How much did they donate in total?","var1 = [find](number of grades) #6, var2 = [find](number of classes per grade) #3, var3 = [multiply](var1, var2) # 6 * 3 = 18, var4 = [find](average donation per class) #98, var5 = [multiply](var3, var4) # 18 * 98 = 1764, [return](var5) # 1764"
"Dad rides a motorcycle to work, travels 50 kilometers per hour, and arrives at the unit in (3/10) hours. If he rides a bicycle instead, it will take (5/7) hours to reach the unit along the original road. How much does Dad ride a bicycle per hour? km?","var1 = [find](speed of motorcycle) #50, var2 = [find](time taken on motorcycle) #(3/10), var3 = [multiply](var1, var2) # 50 * (3/10) = 15, var4 = [find](time taken on bicycle) #(5/7), var5 = [divide](var3, var4) # 15 / (5/7) = 21, [return](var5) # 21"
60% of a number is 3 more than (1/4) of 24. Find this number.,"var1 = [find](1/4 of 24) #6, var2 = [find](3 more than var1) #9, var3 = [find](60% of number) #0.6, var4 = [divide](var2, var3), var5 = [return](var4) # 15"
The rice is 1.5 yuan per kilogram. Xiaoming's mother bought 35 kilograms. She paid the salesperson 60 yuan. How much should I get back?,"var1 = [find](price per kilogram of rice) #1.5, var2 = [find](amount of rice bought) #35, var3 = [multiply](var1, var2) # 1.5 * 35 = 52.5, var4 = [find](amount paid by Xiaoming's mother) #60, var5 = [subtract](var4, var3) # 60 - 52.5 = 7.5, [return](var5) # 7.5"
"The road construction team needs to build a 750-meter-long road. The first 12 days will average 40 meters per day, and the rest will be completed within 6 days. How many meters will be repaired on average per day?","var1 = [find](total length of road) # 750, var2 = [find](length completed in first 12 days) # 12 * 40 = 480, var3 = [subtract](var1, var2) # 750 - 480 = 270, var4 = [find](number of days to complete remaining road) # 6, var5 = [divide](var3, var4) # 270 / 6 = 45, [return](var5) # 45"
"Mom brought 800 yuan, 450 yuan was used to buy a mobile phone, and 185 yuan was used to buy books. How much money is left?","var1 = [find](Money mom brought) #800, var2 = [find](cost of mobile phone) #450, var3 = [find](cost of books) #185, var4 = [add](var2, var3) # 450 + 185 = 635, var5 = [subtract](var1, var4) # 800 - 635 = 165, [return](var5) # 165"
"Xiaoya reads a book, 32 pages a day for the first 4 days, and 117 pages in total for the next 3 days. How many pages does Xiaoya read on average every day?","var1 = [find](number of pages read in first 4 days) # 32*4=128, var2 = [find](total number of pages read in next 3 days) # 117, var3 = [add](var1, var2) # 128 + 117 = 245, var4 = [find](total number of days) # 7, var5 = [divide](var3, var4) # 245 / 7 = 35, [return](var5) # 35"
"The students went to visit. There were 3 batches of students in the morning, 196 people in each batch, and 213 people in the afternoon. How many students visited in total on this day?","var1 = [find](number of batches in the morning) #3, var2 = [find](number of students per batch in the morning) #196, var3 = [multiply](var1, var2) # 3 * 196 = 588, var4 = [find](number of students in the afternoon) #213, var5 = [add](var3, var4) # 588 + 213 = 801, [return](var5) # 801"
"The school library shipped 25 packs of new books, 20 books in each pack, and each book cost 2.36 yuan. How much did it cost to buy these books?","var1 = [find](number of packs of books) #25, var2 = [find](number of books per pack) #20, var3 = [multiply](var1, var2) # 25 * 20 = 500, var4 = [find](cost of one book) #2.36, var5 = [multiply](var3, var4) # 500 * 2.36 = 1180, [return](var5) # 1180"
"It has been 5 days to build a road of 540 kilometers, and there are 40 kilometers left. How many kilometers are repaired per day on average?","var1 = [find](total distance of road) #540, var2 = [find](distance left to be repaired) #40, var3 = [subtract](var1, var2) # 540 - 40 = 500, var4 = [find](number of days taken to build road) #5, var5 = [divide](var3, var4) # 500 / 5 = 100, [return](var5) # 100"
"190 students in the sixth grade returned to school, 90% more than those who asked for leave. How many people in the sixth grade asked for leave?","var1 = [find](number of students who returned to school) #190, var2 = [find](percentage increase of students who returned to school) #90, var3 = [divide](var2, 100) # 90 / 100 = 0.9, var4 = [add](1, var3) # 1 + 0.9 = 1.9, var5 = [divide](var1, var4) # 190 / 1.9 = 100, [return](var5) # 100"
"There were 305 people on the train, 89 people got off and 156 people got on the train after arriving at the station. How many people were on the train when it drove again?","var1 = [find](number of people on train) #305, var2 = [find](number of people who got off) #89, var3 = [subtract](var1, var2) # 305 - 89 = 216, var4 = [find](number of people who got on the train) #156, var5 = [add](var3, var4) # 216 + 156 = 372, [return](var5) # 372"
"Dad bought a mobile phone last month and spent 1,350 yuan, accounting for 60% of the monthly salary. How much is Dad’s monthly salary?","var1 = [find](amount spent on phone) #1,350, var2 = [find](percentage of salary spent on phone) #60%, var3 = [find](salary), var4 = [multiply](var1, 100), var5 = [divide](var4, var2) # 1350 * 100 / 60 = 2250, [return](var5) # 2250"
The distance between A and B is 850 kilometers. A car drives from A to B at a speed of 95 km/h for 5 hours. How far is it from B?,"var1 = [find](distance between A and B) #850, var2 = [find](speed of car) #95, var3 = [find](time taken to reach B) #5, var4 = [multiply](var2, var3) # 95 * 5 = 475, var5 = [subtract](var1, var4) # 850 - 475 = 375, [return](var5) # 375"
"There are 5 classes in the third grade of Laozhai Primary School, among which there are 48 students in class 3 (1), and 46 students in the other classes. How many students are there in the third grade of Laozhai Primary School?","var1 = [find](number of classes in third grade) #5, var2 = [find](number of students in class 3 (1)) #48, var3 = [find](number of students in other classes) # 46, var4 = [multiply](var3, var1-1) # 46 * (5-1) = 184, var5 = [add](var2, var4) # 48 + 184 = 232, [return](var5) # 232"
"A bridge is 3,500 meters long. When a train passes the bridge, it travels 950 meters per minute. It takes 4 minutes from the front of the train to the bridge to the end of the train leaving the bridge. How long is this train?","var1 = [find](length of bridge) #3,500, var2 = [find](speed of train) #950, var3 = [find](time taken from front of train to end leaving bridge) #4, var4 = [multiply](var2, var3) # 950 * 4 = 3800, var5 = [subtract](var4, var1) # 3800 - 3500 = 300, [return](var5) # 300"
"There are 544 poplars, 35 are planted every day on average, and 19 are left in the end. How many days have you planted in total?","var1 = [find](total number of poplars) #544, var2 = [find](number of poplars left) #19, var3 = [subtract](var1, var2) # 544 - 19 = 525, var4 = [find](number of poplars planted per day) #35, var5 = [divide](var3, var4) # 525 / 35 = 15, [return](var5) # 15"
"There are 310 books. After distributing them to 15 classes, there are still 10 books left. How many books are divided into each class on average.","var1 = [find](number of books) #310, var2 = [find](number of classes) #15, var3 = [find](leftover books) #10, var4 = [subtract](var1, var3) # 310 - 10 = 300, var5 = [divide](var4, var2) # 300 / 15 = 20, [return](var5) # 20"
A book has 680 pages. Xiaoyang read 328 pages on the first day and 285 pages on the second day. How many pages are left in this book?,"var1 = [find](total number of pages in the book) #680, var2 = [find](number of pages Xiaoyang read on the first day) #328, var3 = [find](number of pages Xiaoyang read on the second day) #285, var4 = [add](var2, var3) # 328 + 285 = 613, var5 = [subtract](var1, var4) # 680 - 613 = 67, [return](var5) # 67"
"The department store sold 4 boxes of hats, each with 20 hats, for a total of 480 yuan. How much is each hat?","var1 = [find](number of boxes of hats) #4, var2 = [find](number of hats per box) #20, var3 = [multiply](var1, var2) # 4 * 20 = 80, var4 = [find](total cost) #480, var5 = [divide](var4, var3) # 480 / 80 = 6, [return](var5) # 6"
"The agricultural trade company purchased 820 kilograms of duck eggs, and the purchased eggs were 200 kilograms less than three times the amount of duck eggs. How many kilograms of eggs and duck eggs were purchased altogether?","var1 = [find](purchased weight of duck eggs) #820, var2 = [find](three times duck egg amount) #3, var3 = [multiply](var1, var2) # 820 * 3 = 2460, var4 = [subtract](var3, 200) # 2460 - 200 = 2260, var5 = [add](var1, var4) # 820 + 2260 = 3080, [return](var5) # 3080"
"There are 1,200 students in a certain school, 65% of whom are girls. How many boys are there?","var1 = [find](total number of students) #1,200, var2 = [find](percentage of girls) #65, var3 = [divide](var2, 100) # 65 / 100 = 0.65, var4 = [multiply](var1, var3) # 1,200 * 0.65 = 780, var5 = [subtract](var1, var4) # 1,200 - 780 = 420, [return](var5) # 420"
"There are 750 tons of goods in the warehouse, and 1/3 of all the goods are transported for the first time, and 40% of all the goods are transported for the second time. How many tons of goods are left in the warehouse?","var1 = [find](total amount of goods) #750, var2 = [multiply](var1, 1/3) # 750 * 1/3 = 250, var3 = [subtract](var1, var2) # 750 - 250 = 500, var4 = [multiply](var1, 40%) # 750 * 40% = 300, var5 = [subtract](var3, var4) # 500 - 300 = 200, [return](var5) # 200"
"A certain computer factory used to produce 300 computers per day, but now the daily output has increased (2/25) compared to the original one. How many more computers are now produced per day than before?","var1 = [find](original daily output) #300, var2 = [find](increase percentage) #(2/25), var3 = [multiply](var1, var2) # 300 * (2/25) = 24, var4 = [add](var1, var3) # 300 + 24 = 324, var5 = [subtract](var4, var1) # 324 - 300 = 24, [return](var5) # 24"
Class 2 (1) has 26 male students and 22 female students. Every 6 students are divided into a study group. How many study groups can the whole class be divided into?,"var1 = [find](number of male students) #26, var2 = [find](number of female students) #22, var3 = [add](var1, var2) # 26 + 22 = 48, var4 = [find](number of students in a study group) #6, var5 = [divide](var3, var4) # 48 / 6 = 8, [return](var5) # 8"
The train is 108 meters long and travels 12 meters per second. How long does it take to pass a 48-meter bridge?,"var1 = [find](train length) #108, var2 = [find](train speed) #12 m/s, var3 = [find](length of bridge) #48, var4 = [add](var1, var3) # 108 + 48 = 156, var5 = [divide](var4, var2) # 156 / 12 = 13, [return](var5) # 13"
"Master Wang has reduced the processing time of one kind of parts from 12 minutes to 8 minutes each. Originally, 300 pieces were added every day. How many pieces are processed every day now?","var1 = [find](original processing time of one part) #12, var2 = [find](new processing time of one part) #8, var3 = [divide](var1, var2) # 12 / 8 = 1.5, var4 = [find](original number of pieces added per day) #300, var5 = [multiply](var3, var4) # 1.5 * 300 = 450, [return](var5) # 450"
"Master Li needs to produce 400 parts, and 75% of them have been produced. How many parts must be produced to complete the task?","var1 = [find](total number of parts needed) #400, var2 = [find](amount of parts already produced as a percentage) #75%, var3 = [convert](var2, decimal) #0.75, var4 = [multiply](var1, var3) # 400 * 0.75 = 300, var5 = [subtract](var1, var4) # 400 - 300 = 100, [return](var5) # 100"
"There are 25 classes participating in the broadcasting exercise competition in the school. Each class is arranged in 4 groups, and each group has 12 students. How many students participated in the broadcasting exercise competition?","var1 = [find](number of classes) # 25, var2 = [find](number of groups per class) # 4, var3 = [find](number of students per group) # 12, var4 = [multiply](var1, var2) # 25 x 4 = 100, var5 = [multiply](var4, var3) # 100 x 12 = 1200, [return](var5) # 1200"
The third-grade students went to work on the farm. There were 156 girls and 124 boys. They were divided into groups of 4. How many groups can they be divided into?,"var1 = [find](number of girls) #156, var2 = [find](number of boys) #124, var3 = [add](var1, var2) # 156 + 124 = 280, var4 = [find](group size) #4, var5 = [divide](var3, var4) # 280 / 4 = 70, [return](var5) # 70"
"The grain store originally had 248 packages of rice, but after selling 179 packages, it shipped in another 132 packages. How many packages of rice does this grain store have?","var1 = [find](original number of rice packages) #248, var2 = [find](number of sold rice packages) #179, var3 = [subtract](var1, var2) # 248 - 179 = 69, var4 = [find](number of shipped in rice packages) #132, var5 = [add](var3, var4) # 69 + 132 = 201, [return](var5) # 201"
"There are 2 columns in the exhibition hall of the Children's Palace, each column is 4 meters high and the circumference of the bottom is 3.14 meters. Now we need to paint these two pillars again, with an average of 0.5 kilograms of paint per square meter. How many kilograms of paint should we use at least?","var1 = [find](height of column) #4, var2 = [find](circumference of column) #3.14, var3 = [multiply](var2, var1) # 3.14 x 4 = 12.56, var4 = [multiply](var3, 2) # 12.56 x 2 = 25.12, var5 = [multiply](var4, 0.5) # 25.12 x 0.5 = 12.56, [return](var5) # 12.56"
"Teacher Wang brought 8,000 yuan, 6,387 yuan was used to buy a computer, and 986 yuan was used to buy a printer. How much money is left?","var1 = [find](amount of money brought by Teacher Wang) #8,000, var2 = [find](cost of computer) #6,387, var3 = [find](cost of printer) #986, var4 = [add](var2, var3) #6,387 + 986 = 7,373, var5 = [subtract](var1, var4) #8,000 - 7,373 = 627, [return](var5) #627"
A 70-meter-long train needs to pass a 570-meter-long bridge. The train travels 20 meters per second. How long does it take for all the trains to cross the bridge?,"var1 = [find](length of train) #70, var2 = [find](length of bridge) #570, var3 = [add](var1, var2) # 70 + 570 = 640, var4 = [find](speed of train) #20, var5 = [divide](var3, var4) # 640 / 20 = 32, [return](var5) #32"
"Wang Lin wanted to buy a book with a price of 3.85 yuan, but she was short of 1.27 yuan. In the end, she bought a book with a price of 1.78 yuan. How much money does she have left?","var1 = [find](price of desired book) #3.85, var2 = [find](shortage of funds) #1.27, var3 = [subtract](var1, var2) # 3.85 - 1.27 = 2.58, var4 = [find](price of purchased book) #1.78, var5 = [subtract](var3, var4) # 2.58 - 1.78 = 0.8, [return](var5) # 0.8"
"A grain warehouse ships out 380 bags of rice in the morning and 560 bags in the afternoon, if each bag of rice weighs 50 kg. How many kilograms of rice were shipped out in total on this day?","var1 = [find](number of bags of rice shipped in morning) #380, var2 = [find](number of bags of rice shipped in afternoon) #560, var3 = [add](var1, var2) # 380 + 560 = 940, var4 = [find](weight of each bag of rice) #50, var5 = [multiply](var3, var4) # 940 * 50 = 47000, [return](var5) # 47000"
"Kindergarten buys 12 packs of towels, 5 packs each, and each pack costs 3 yuan. How much does it cost in total?","var1 = [find](number of packs bought) #12, var2 = [find](number of packs in each set) #5, var3 = [multiply](var1, var2) # 12 * 5 = 60, var4 = [find](cost of each pack) #3, var5 = [multiply](var3, var4) # 60 * 3 = 180, [return](var5) # 180."
"To celebrate the opening of the Beijing Olympic Games, the students of Hongxing Elementary School are going to fold 2008 white pigeons, and 658 have been folded, and the rest will be distributed to 15 classes. How many white pigeons are folded on average per class?","var1 = [find](total number of white pigeons to be folded) #2008, var2 = [find](number of white pigeons already folded) #658, var3 = [subtract](var1, var2) # 2008 - 658 = 1350, var4 = [find](number of classes) #15, var5 = [divide](var3, var4) # 1350 / 15 = 90, [return](var5) # 90"
A company received an order for a batch of computer monitors. It originally planned to produce 50 units per day and complete the task in 12 days. It actually produced 60 units per day. How many days can it complete the task?,"var1 = [find](initial number of units produced per day) #50, var2 = [find](number of days to complete task with initial plan) #12, var3 = [multiply](var1, var2) # 50 * 12 = 600, var4 = [find](actual number of units produced per day) #60, var5 = [divide](var3, var4) # 600 / 60 = 10, [return](var5) # 10"
"The garment factory needs to process 8,000 sets of garments, 4,500 sets have already been processed, and the rest will be processed in 5 days. How many sets are processed on average per day?","var1 = [find](total sets of garments) #8000, var2 = [find](number of processed sets) #4500, var3 = [subtract](var1, var2) # 8000 - 4500 = 3500, var4 = [find](number of days) #5, var5 = [divide](var3, var4) # 3500 / 5 = 700, [return](var5) # 700"
There are 48 dancers and 27 musical instruments in the Children's Palace. The chorus is 10 more than the total number of dance and musical instruments. How many people are there in the chorus?,"var1 = [find](number of dancers) #48, var2 = [find](number of instruments) #27, var3 = [add](var1, var2) # 48 + 27 = 75, var4 = [find](additional number for chorus) #10, var5 = [add](var3, var4) # 75 + 10 = 85, [return](var5) # 85"
"The car goes up the mountain at a speed of 40 kilometers per hour. After driving for 5 hours, it only takes 4 hours to go down the mountain by the same road. How many kilometers per hour does the car go down the mountain?","var1 = [find](speed of car going up mountain) #40, var2 = [find](time it takes to go up mountain) #5, var3 = [multiply](var1, var2) # 40 * 5 = 200, var4 = [find](time it takes to go down mountain) #4, var5 = [divide](var3, var4) # 200 / 4 = 50, [return](var5) # 50"
"The cafeteria brought 800 kilograms of coal and burned it for 5 days, leaving 325 kilograms. How many kilograms of coal are burned on average every day?","var1 = [find](total amount of coal) #800, var2 = [find](amount of coal remaining) #325, var3 = [subtract](var1, var2) # 800 - 325 = 475, var4 = [find](number of days) #5, var5 = [divide](var3, var4) # 475 / 5 = 95, [return](var5) # 95"
"A factory needs to process a batch of parts. The original plan is to process 160 parts per day, and the processing will be completed in 24 days. Actually, 192 parts are processed every day. How many days can it be processed with this efficiency?","var1 = [find](original plan parts per day) #160, var2 = [find](days to complete processing) #24, var3 = [multiply](var1, var2) # 160 * 24 = 3840, var4 = [find](parts actually processed per day) #192, var5 = [divide](var3, var4) # 3840 / 192 = 20, [return](var5) # 20"
"The school bought 3 boxes of small volleyballs, 12 in each box, for a total of 1080 yuan. How much is each small volleyball?","var1 = [find](number of boxes) #3, var2 = [find](number of balls per box) #12, var3 = [multiply](var1, var2) #3 * 12 = 36, var4 = [find](total cost) #1080, var5 = [divide](var4, var3) #1080 / 36 = 30, [return](var5) #30"
"A road is 570 meters long, has been repaired for 8 days, and there are 250 meters left. How many meters are repaired per day on average?","var1 = [find](length of road) #570, var2 = [find](total days repaired) #8, var3 = [find](distance left to repair) #250, var4 = [subtract](var1, var3) # 570 - 250 = 320, var5 = [divide](var4, var2) # 320 / 8 = 40, [return](var5) # 40"
"A car travels the entire distance (5/6), and there are still 30 kilometers to the end. How many kilometers does the whole journey =?","var1 = [find](total distance traveled) #(5/6), var2 = [find](distance left) #30, var3 = [multiply](var1, -1) # (5/6) * (-1) = (-5/6), var4 = [add](var3, 1) # (-5/6) + 1 = (1/6), var5 = [divide](var2, var4) # 30 / (1/6) = 180, [return](var5) # 180"
"In 2007, there were many sports events in Shanghai, such as Women's Football World Cup, Athletics Golden Grand Prix, Special Olympics and other major events, which promoted the development of sports in Shanghai. ""Friendship School"" in our district is a traditional sports school. Among the 1,200 students in the school, sports fans account for (4/5), and among sports fans, football fans account for (1/3). How many students are football fans?","var1 = [find](total number of students) #1200, var2 = [find](proportion of sports fans) #(4/5), var3 = [multiply](var1, var2) # 1200 * (4/5) = 960, var4 = [find](proportion of football fans among sports fans) #(1/3), var5 = [multiply](var3, var4) # 960 * (1/3) = 320, [return](var5) # 320"
"A batch of coal, a truck transports 8 tons each time, and after 16 shipments, there are still 42 tons left. How many tons are there in this batch of coal?","var1 = [find](tons transported per truck) #8, var2 = [find](number of shipments) #16, var3 = [multiply](var1, var2) # 8 * 16 = 128, var4 = [find](tons left) #42, var5 = [add](var3, var4) # 128 + 42 = 170, [return](var5) # 170"
The third-grade students went to work in the orchard. There were 122 male students and 121 female students. Every 9 students were divided into groups. How many groups were there in total?,"var1 = [find](number of male students) #122, var2 = [find](number of female students) #121, var3 = [add](var1, var2) # 122 + 121 = 243, var4 = [find](number of students per group) #9, var5 = [divide](var3, var4) # 243 / 9 = 27, [return](var5) # 27"
"There are 200 people in a workshop, and 96% of them are present today. How many people are absent?","var1 = [find](number of people in the workshop) #200, var2 = [find](percentage of people present) #96%, var3 = [divide](var2, 100) # 96 / 100 = 0.96, var4 = [multiply](var1, var3) # 200 * 0.96 = 192, var5 = [subtract](var1, var4) # 200 - 192 = 8, [return](var5) # 8."
"There are 960 cups, and these cups are packed into boxes, every 12 boxes are packed into a box, and every 8 boxes are packed into a box. How many boxes can be packed in total?","var1 = [find](number of cups) #960, var2 = [find](number of boxes in one layer) #12, var3 = [divide](var1, var2) # 960 / 12 = 80, var4 = [find](number of layers in one box) #8, var5 = [divide](var3, var4) # 80 / 8 = 10, [return](var5) # 10"
"Li Ming reads a 970-page book, and has already read 42 pages. He wants to finish the rest in 16 days. How many pages do he need to read on average every day?","var1 = [find](total number of pages in book) #970, var2 = [find](pages already read) #42, var3 = [subtract](var1, var2) # 970 - 42 = 928, var4 = [find](number of days to finish book) #16, var5 = [divide](var3, var4) # 928 / 16 = 58, [return](var5) # 58"
"Cars A and B drive opposite each other from two cities that are 600 kilometers apart. Car A travels 65 kilometers per hour, and Car B travels 55 kilometers per hour. How many hours after the two cars meet?","var1 = [find](distance between cities) #600, var2 = [find](speed of Car A) #65, var3 = [find](speed of Car B) #55, var4 = [add](var2, var3) # 65 + 55 = 120, var5 = [divide](var1, var4) # 600 / 120 = 5, [return](var5) # 5"
"Students from 4 classes in the third grade went out to participate in the ""I Love Science"" activity together. Each class was divided into 3 groups on average, with 16 students in each group. How many people in the third grade participated in this activity?","var1 = [find](number of classes) #4, var2 = [find](number of groups per class) #3, var3 = [multiply](var1, var2) # 4 * 3 = 12, var4 = [find](number of students per group) #16, var5 = [multiply](var3, var4) # 12 * 16 = 192, [return](var5) # 192"
